node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,midYear,startUTLA,endUTLA,startRegion,endRegion,geoDist_km
33201,15490,0.00813069,233994.620517443,485139.882033004,190395.023217769,551355.166461762,0.20204353,0.19391284,2020.8743830763,2020.8825137663,2020.8784484213,42,338,NA,Greater_London,79.2011398514365
18112,388,0.00773826,173903.378127931,540258.55752093,173922.665350436,539684.193903365,0.20204353,0.19430527,2020.8747755063,2020.8825137663,2020.8786446363,345,345,Greater_London,Greater_London,0.573612750588579
22536,4805,0.000351923000000004,189067.150186793,540235.14659895,187357.717369221,540850.243173737,0.202043533,0.20169161,2020.8821618463,2020.8825137693,2020.8823378078,350,350,Greater_London,Greater_London,1.81755744160708
28492,10788,0.0160796,189491.462536884,546651.283109115,190713.800570402,572347.541869606,0.2020435414,0.1859639414,2020.8664341777,2020.8825137777,2020.8744739777,350,286,Greater_London,NA,25.6749115594563
34565,16840,0.00479544000000001,162929.099099406,533168.295146025,161280.34422205,536479.969688889,0.202043544,0.197248104,2020.8777183403,2020.8825137803,2020.8801160603,334,334,Greater_London,Greater_London,3.69467474031647
29015,11288,0.0109828,174298.09404353,543697.804850323,175156.527047559,550762.617346794,0.2020435454,0.1910607454,2020.8715309817,2020.8825137817,2020.8770223817,346,347,Greater_London,Greater_London,7.10337054164323
20232,2507,0.0260497,167128.924289786,573162.736972789,175904.927874922,531447.668262981,0.202043557,0.175993857,2020.8564640933,2020.8825137933,2020.8694889433,46,343,Kent,Greater_London,42.5523632743001
28478,10761,0.00427586999999999,188000.588297411,571425.562100023,188687.996750411,570078.087634825,0.2020435583,0.1977676883,2020.8782379246,2020.8825137946,2020.8803758596,286,286,NA,NA,1.5105770098693
28436,10723,0.00988098000000001,185757.592909869,558271.070959594,189348.455248909,571355.987215376,0.20204356,0.19216258,2020.8726328163,2020.8825137963,2020.8775733063,338,286,Greater_London,NA,13.5437543401922
22121,4402,0.0316075,156634.309455629,493195.649730981,154350.056886793,487145.886158253,0.202043561,0.170436061,2020.8509062973,2020.8825137973,2020.8667100473,247,178,NA,NA,6.45738273563122
28468,10743,0.0156624,185556.121427573,542105.687375586,189888.767016945,572314.168216261,0.202043561,0.186381161,2020.8668513973,2020.8825137973,2020.8746825973,363,286,Greater_London,NA,30.4590723639451
31395,13665,0.00366078,174499.050939188,555709.489632039,174397.097159429,556820.449524623,0.20204356406,0.19838278406,2020.87885302036,2020.88251380036,2020.88068341036,193,193,Kent,Kent,1.11350865387417
22717,5032,0.0272685,189676.856929182,535206.978102659,162254.088776003,524743.452974002,0.202043569,0.174775069,2020.8552453053,2020.8825138053,2020.8688795553,349,351,Greater_London,Greater_London,29.3625308641016
25005,7290,0.0345582,178161.12810637,532457.891984028,177273.969532905,530378.881032903,0.20204357,0.16748537,2020.8479556063,2020.8825138063,2020.8652347063,344,343,Greater_London,Greater_London,2.25699716051367
33184,15457,0.000319759000000003,184885.481845737,535238.667904589,185072.498771411,524314.356790533,0.202043572,0.201723813,2020.8821940493,2020.8825138083,2020.8823539288,361,341,Greater_London,Greater_London,10.9057298157382
28906,11177,0.0305904,167420.412531241,614100.458870805,174086.646367874,547085.657726341,0.2020435744,0.1714531744,2020.8519234107,2020.8825138107,2020.8672186107,294,347,Kent,Greater_London,67.2112409822684
28475,10762,0.0135325,188723.743494971,574453.485269549,188969.292917428,572706.572042766,0.2020435783,0.1885110783,2020.8689813146,2020.8825138146,2020.8757475646,286,286,NA,NA,1.76066748469416
32401,14681,0.0305031,182022.828439875,534852.117280841,184182.172175636,532628.650509698,0.20204358,0.17154048,2020.8520107163,2020.8825138163,2020.8672622663,359,360,Greater_London,Greater_London,3.09780204858534
22829,5099,0.0217936,180360.730752739,532828.707106118,190321.075974589,540956.744188841,0.20204358,0.18024998,2020.8607202163,2020.8825138163,2020.8716170163,344,350,Greater_London,Greater_London,12.8509604915563
31752,14027,0.00174503000000001,182973.662316419,570727.841722306,186141.344503957,574748.94605569,0.202043581,0.200298551,2020.8807687873,2020.8825138173,2020.8816413023,110,286,NA,NA,5.1133138331165
23537,5811,0.0139677,169921.652638021,532512.906032091,169403.277443028,532335.606134956,0.20204359,0.18807589,2020.8685461263,2020.8825138263,2020.8755299763,334,334,Greater_London,Greater_London,0.548103191331329
23283,5559,0.0240433,110535.618667029,565385.410899924,104543.577985158,529481.66257816,0.202043593,0.178000293,2020.8584705293,2020.8825138293,2020.8704921793,279,93,NA,NA,36.3339745645688
30248,12522,0.0157555,192482.218926946,532088.723602753,183164.414943331,534679.466459919,0.202043599,0.186288099,2020.8667583353,2020.8825138353,2020.8746360853,348,359,Greater_London,Greater_London,9.67688703284402
26186,8464,0.0104819,164535.694989642,626974.181420732,156407.07052775,575728.847216608,0.2020436,0.1915617,2020.8720319363,2020.8825138363,2020.8772728863,293,192,Kent,Kent,51.7773433569463
33045,15320,0.0300948,181863.358241231,507112.479962373,192029.081153245,489122.9329717,0.202043601,0.171948801,2020.8524190373,2020.8825138373,2020.8674664373,339,63,Greater_London,NA,20.6405859559587
31900,14227,0.0229356,179351.36307859,551215.184809136,186616.764064079,559438.526700198,0.202043602,0.179108002,2020.8595782383,2020.8825138383,2020.8710460383,NA,338,NA,Greater_London,10.9635090576243
26908,9188,0.0101877,147518.115792232,615253.595838813,157413.378818344,614395.895595518,0.20204361,0.19185591,2020.8723261463,2020.8825138463,2020.8774199963,292,294,Kent,Kent,9.93672541279484
29649,11927,0.0104592,174009.386905121,551194.065427029,170153.905670563,550659.398481041,0.2020436154,0.1915844154,2020.8720546517,2020.8825138517,2020.8772842517,347,193,Greater_London,Kent,3.89480999258604
26585,8866,0.00754008,136856.921536924,508871.543920105,138170.201820497,510921.547943105,0.20204362,0.19450354,2020.8749737763,2020.8825138563,2020.8787438163,243,243,NA,NA,2.43203645097489
29613,11898,0.00978190000000001,171605.506803046,549382.460835348,168146.228005175,543047.41520571,0.2020436254,0.1922617254,2020.8727319617,2020.8825138617,2020.8776229117,347,335,Greater_London,Greater_London,7.20817850690855
32467,14750,0.011153,181265.966771341,530985.254556481,181753.823277198,533412.254897795,0.202043631,0.190890631,2020.8713608673,2020.8825138673,2020.8769373673,358,359,Greater_London,Greater_London,2.47113830025938
30130,12431,0.0170808,180112.266628451,546510.509482479,183118.332715672,546560.902669977,0.20204371,0.18496291,2020.8654331463,2020.8825139463,2020.8739735463,346,364,Greater_London,Greater_London,3.00857229694478
32193,32194,0.0397663,188396.576073844,554180.067910663,187083.07208836,554383.728737417,0.2020612438,0.1622949438,2020.8427651801,2020.8825314801,2020.8626483301,338,338,Greater_London,Greater_London,1.33002525569421
27603,27604,0.00317390000000001,186652.171504691,545939.751983462,186810.875483822,545086.221926211,0.20206208,0.19888818,2020.8793584163,2020.8825323163,2020.8809453663,350,350,Greater_London,Greater_London,0.866605499814741
22232,22233,0.0143537,180624.2446645,540655.009616448,179371.785188535,538324.400172738,0.202066678,0.187712978,2020.8681832143,2020.8825369143,2020.8753600643,363,359,Greater_London,Greater_London,2.64224082317295
28242,28243,0.00815389999999999,186116.233418715,537594.706868276,185022.617930902,536469.409854917,0.202085581,0.193931681,2020.8744019173,2020.8825558173,2020.8784788673,349,361,Greater_London,Greater_London,1.56809831957501
23314,23315,0.00101280000000001,182173.889460804,536247.649757317,186293.925880643,537235.400801871,0.20210273,0.20108993,2020.8815601663,2020.8825729663,2020.8820665663,359,349,Greater_London,Greater_London,4.23913052685959
22177,22179,0.00720857999999999,183879.821575807,536997.325476732,183030.375378206,538506.860365155,0.20211164,0.19490306,2020.8753732963,2020.8825818763,2020.8789775863,359,363,Greater_London,Greater_London,1.73006466978359
29630,29631,0.00358312,177890.52759032,543265.567645043,176694.722596971,541938.155309042,0.2021419454,0.1985588254,2020.8790290617,2020.8826121817,2020.8808206217,346,346,Greater_London,Greater_London,1.78519240416135
23313,23341,0.0128218,183165.697376558,538688.910903282,179933.29691542,537418.062714392,0.20216193,0.18934013,2020.8698103663,2020.8826321663,2020.8762212663,363,359,Greater_London,Greater_London,3.47439654095738
26593,26594,0.00525663000000001,169757.655699147,637437.637262876,168565.690962446,635973.951102792,0.20216268,0.19690605,2020.8773762863,2020.8826329163,2020.8800046013,293,293,Kent,Kent,1.88500189929141
18980,18981,0.034203,166061.800419416,571815.883249772,526771.619863971,448124.528525802,0.20219945,0.16799645,2020.8484666863,2020.8826696863,2020.8655681863,46,48,Kent,NA,381.45084190226
27967,27968,0.00210304,187737.028663437,546127.549103036,187384.739433098,544949.587397928,0.202202464,0.200099424,2020.8805696603,2020.8826727003,2020.8816211803,350,350,Greater_London,Greater_London,1.22738367440638
19017,19018,0.00110847,159789.032206522,574126.296897328,157656.117516668,575610.89166888,0.20221752,0.20110905,2020.8815792863,2020.8826877563,2020.8821335213,190,192,Kent,Kent,2.59832809752435
25028,25029,0.00230717,176618.500939796,479277.834801651,176972.23976916,480467.397047244,0.20223531,0.19992814,2020.8803983763,2020.8827055463,2020.8815519613,116,116,NA,NA,1.23914540806294
29545,29554,0.0318339,189937.555600882,528495.239639745,185916.048847831,534444.835629542,0.2022499454,0.1704160454,2020.8508862817,2020.8827201817,2020.8668032317,362,361,Greater_London,Greater_London,7.17420221610805
24361,24370,0.00633702999999999,182343.105379194,542442.057056199,184166.829035827,538394.686506673,0.202250492,0.195913462,2020.8763836983,2020.8827207283,2020.8795522133,363,363,Greater_London,Greater_London,4.43310187016007
28487,28488,0.00402487000000001,187238.560538954,573772.919671554,197094.851523961,567759.222070844,0.20227801,0.19825314,2020.8787233763,2020.8827482463,2020.8807358113,286,286,NA,NA,11.5456017037368
27484,27485,0.0112336,171877.254293749,563004.114216048,170950.591998273,570308.744941584,0.202284324,0.191050724,2020.8715209603,2020.8827545603,2020.8771377603,194,194,Kent,Kent,7.34909078889438
27161,27163,0.0260687,164773.365260005,628610.001487366,168349.327748789,628720.672240457,0.2023023626,0.1762336626,2020.8567038989,2020.8827725989,2020.8697382489,293,293,Kent,Kent,3.57886618161079
22247,22248,0.00495677,188858.367106634,535557.181618713,186287.608823532,537978.945544563,0.202309917,0.197353147,2020.8778233833,2020.8827801533,2020.8803017683,349,349,Greater_London,Greater_London,3.53030512900175
22519,22520,0.0239658,183038.124613854,517390.144080153,186280.465066141,524222.796304559,0.202317627,0.178351827,2020.8588220633,2020.8827878633,2020.8708049633,337,342,Greater_London,Greater_London,7.55239737375407
18401,18404,0.0355601,165971.230622186,591289.529826819,160312.725408126,577226.816923247,0.202331519,0.166771419,2020.8472416553,2020.8828017553,2020.8650217053,296,192,Kent,Kent,15.1319771629974
33200,33216,0.00996405,190092.931380306,538331.097845791,192060.826551828,539254.37536074,0.20236772,0.19240367,2020.8728739063,2020.8828379563,2020.8778559313,349,349,Greater_London,Greater_London,2.17412553794413
29984,29985,0.0104939,303838.590099339,628668.155677548,306575.694221806,626557.191238718,0.20245889,0.19196499,2020.8724352263,2020.8829291263,2020.8776821763,304,304,Norfolk,Norfolk,3.45424848333969
32231,32232,0.00680844999999999,183467.38955446,550284.594102291,184216.953007618,538372.97192026,0.202526497,0.195718047,2020.8761882833,2020.8829967333,2020.8795925083,364,363,Greater_London,Greater_London,11.912764268176
20379,20380,0.00275855,181455.03522499,540554.863776806,179531.967401574,538365.508086882,0.202528973,0.199770423,2020.8802406593,2020.8829992093,2020.8816199343,363,359,Greater_London,Greater_London,2.91163433001925
27778,27779,0.00847171999999999,184841.177066939,542048.059145611,184793.695358465,540592.277965112,0.2025374,0.19406568,2020.8745359163,2020.8830076363,2020.8787717763,363,363,Greater_London,Greater_London,1.45380267784672
27239,27249,0.0119585,171034.322292308,539644.696887073,171659.55950388,540069.944251975,0.202545625,0.190587125,2020.8710573613,2020.8830158613,2020.8770366113,335,345,Greater_London,Greater_London,0.756027889460349
35271,35272,0.0125166,195596.718715556,517818.868164414,193843.208967882,517782.541465938,0.202651647,0.190135047,2020.8706052833,2020.8831218833,2020.8768635833,291,342,NA,Greater_London,1.75522846177182
33073,33074,0.00808436000000001,182366.227207969,528721.131142792,183720.521468972,528545.051265986,0.202654861,0.194570501,2020.8750407373,2020.8831250973,2020.8790829173,358,358,Greater_London,Greater_London,1.36668720257501
27759,27846,0.0142112,185354.650242175,549747.304272915,186286.152640011,550311.847895159,0.2026723,0.1884611,2020.8689313363,2020.8831425363,2020.8760369363,364,364,Greater_London,Greater_London,1.08912727261937
25255,25256,0.0321375,158937.823799042,579616.001551176,167383.06087744,580352.546635586,0.202673809,0.170536309,2020.8510065453,2020.8831440453,2020.8670752953,192,46,Kent,Kent,8.48200471850441
32955,32956,0.00956304999999999,178157.736582475,543531.982734183,182391.191700139,545706.084470888,0.202694818,0.193131768,2020.8736020043,2020.8831650543,2020.8783835293,346,364,Greater_London,Greater_London,4.75957001288269
